date,centre_id,centre_name,centre_type,district_id,medicine_id,medicine_name,medicine_category,current_stock,minimum_stock,maximum_stock,stock_to_min_ratio,days_since_last_restock,last_restock_quantity,dispensed_qty_today,dispensed_qty_7d_avg,dispensed_qty_14d_avg,dispensed_qty_30d_avg,dispensed_qty_7d_std,consumption_trend_7_30,day_of_week,month,is_weekend,is_monsoon,days_until_stockout
2025-11-09,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,345,98,630,3.52,1,350,14,14.43,15.57,16.03,3.21,0.9,6,11,1,1,60.0
2025-11-10,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,325,98,630,3.316,2,350,20,15.29,16.14,15.97,1.6,0.957,0,11,0,1,60.0
2025-11-11,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,306,98,630,3.122,3,350,19,15.86,16.43,16.23,2.41,0.977,1,11,0,1,60.0
2025-11-12,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,289,98,630,2.949,4,350,17,16.29,16.29,16.53,2.69,0.985,2,11,0,1,60.0
2025-11-13,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,279,98,630,2.847,5,350,10,16.57,16.29,16.53,2.64,1.002,3,11,0,1,60.0
2025-11-14,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,271,98,630,2.765,6,350,8,15.43,15.07,16.2,3.51,0.952,4,11,0,1,60.0
2025-11-15,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,261,98,630,2.663,7,350,10,14.43,14.21,16,4.5,0.902,5,11,1,1,60.0
2025-11-16,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,247,98,630,2.52,8,350,14,14,14.21,16.07,4.8,0.871,6,11,1,1,60.0
2025-11-17,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,232,98,630,2.367,9,350,15,14,14.64,16.03,4.8,0.873,0,11,0,1,60.0
2025-11-18,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,217,98,630,2.214,10,350,15,13.29,14.57,16.13,4.07,0.823,1,11,0,1,60.0
2025-11-19,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,197,98,630,2.01,11,350,20,12.71,14.5,16.3,3.35,0.78,2,11,0,1,60.0
2025-11-20,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,187,98,630,1.908,12,350,10,13.14,14.86,15.93,4.1,0.825,3,11,0,1,60.0
2025-11-21,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,173,98,630,1.765,13,350,14,13.14,14.29,15.53,4.1,0.846,4,11,0,1,60.0
2025-11-22,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,152,98,630,1.551,14,350,21,14,14.21,15.67,3.42,0.894,5,11,1,1,60.0
2025-11-23,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,145,98,630,1.48,15,350,7,15.57,14.79,15.73,3.78,0.99,6,11,1,1,60.0
2025-11-24,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,126,98,630,1.286,16,350,19,14.57,14.29,15.23,5.0,0.957,0,11,0,1,60.0
2025-11-25,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,110,98,630,1.122,17,350,16,15.14,14.21,15.03,5.27,1.007,1,11,0,1,60.0
2025-11-26,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,98,98,630,1.0,18,350,12,15.29,14,15.37,5.28,0.995,2,11,0,1,60.0
2025-11-27,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,430,98,630,4.388,0,350,18,14.14,13.64,15.23,4.95,0.928,3,11,0,1,60.0
2025-11-28,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,416,98,630,4.245,1,350,14,15.29,14.21,15.13,4.75,1.01,4,11,0,1,60.0
2025-11-29,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,399,98,630,4.071,2,350,17,15.29,14.64,15.03,4.75,1.017,5,11,1,1,60.0
2025-11-30,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,384,98,630,3.918,3,350,15,14.71,15.14,14.7,4.15,1.001,6,11,1,1,60.0
2025-12-01,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,369,98,630,3.765,4,350,15,15.86,15.21,14.53,2.41,1.091,0,12,0,0,60.0
2025-12-02,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,354,98,630,3.612,5,350,15,15.29,15.21,14.7,1.98,1.04,1,12,0,0,60.0
2025-12-03,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,341,98,630,3.48,6,350,13,15.14,15.21,14.93,1.95,1.014,2,12,0,0,60.0
2025-12-04,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,332,98,630,3.388,7,350,9,15.29,14.71,14.83,1.7,1.03,3,12,0,0,60.0
2025-12-05,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,317,98,630,3.235,8,350,15,14,14.64,14.6,2.52,0.959,4,12,0,0,60.0
2025-12-06,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,298,98,630,3.041,9,350,19,14.14,14.71,14.6,2.54,0.969,5,12,1,0,60.0
2025-12-07,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,292,98,630,2.98,10,350,6,14.43,14.57,14.63,2.99,0.986,6,12,1,0,60.0
2025-12-08,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,267,98,630,2.724,11,350,25,13.14,14.5,14.33,4.34,0.917,0,12,0,0,60.0
2025-12-09,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,254,98,630,2.592,12,350,13,14.57,14.93,14.73,6.27,0.989,1,12,0,0,60.0
2025-12-10,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,244,98,630,2.49,13,350,10,14.29,14.71,14.7,6.29,0.972,2,12,0,0,60.0
2025-12-11,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,230,98,630,2.347,14,350,14,13.86,14.57,14.37,6.49,0.965,3,12,0,0,60.0
2025-12-12,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,211,98,630,2.153,15,350,19,14.57,14.29,14.2,6.13,1.026,4,12,0,0,60.0
2025-12-13,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,193,98,630,1.969,16,350,18,15.14,14.64,14.27,6.36,1.061,5,12,1,0,60.0
2025-12-14,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,179,98,630,1.827,17,350,14,15,14.71,14.53,6.27,1.032,6,12,1,0,60.0
2025-12-15,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,158,98,630,1.612,18,350,21,16.14,14.64,14.73,4.95,1.096,0,12,0,0,60.0
2025-12-16,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,145,98,630,1.48,19,350,13,15.57,15.07,15.1,3.87,1.031,1,12,0,0,60.0
2025-12-17,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,133,98,630,1.357,20,350,12,15.57,14.93,15.07,3.87,1.033,2,12,0,0,60.0
2025-12-18,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,120,98,630,1.224,21,350,13,15.86,14.86,14.97,3.44,1.059,3,12,0,0,60.0
2025-12-19,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,108,98,630,1.102,22,350,12,15.71,15.14,14.9,3.55,1.055,4,12,0,0,60.0
2025-12-20,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,447,98,630,4.561,0,350,11,14.71,14.93,14.63,3.45,1.006,5,12,1,0,60.0
2025-12-21,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,438,98,630,4.469,1,350,9,13.71,14.36,14.67,3.35,0.935,6,12,1,0,60.0
2025-12-22,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,415,98,630,4.235,2,350,23,13,14.57,14.5,3.79,0.897,0,12,0,0,60.0
2025-12-23,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,400,98,630,4.082,3,350,15,13.29,14.43,14.57,4.5,0.912,1,12,0,0,60.0
2025-12-24,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,384,98,630,3.918,4,350,16,13.57,14.57,14.83,4.54,0.915,2,12,0,0,60.0
2025-12-25,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,364,98,630,3.714,5,350,20,14.14,15,14.73,4.56,0.96,3,12,0,0,60.0
2025-12-26,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,354,98,630,3.612,6,350,10,15.14,15.43,14.87,5.01,1.019,4,12,0,0,60.0
2025-12-27,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,340,98,630,3.469,7,350,14,14.86,14.79,14.8,5.27,1.004,5,12,1,0,60.0
2025-12-28,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,335,98,630,3.418,8,350,5,15.29,14.5,14.67,5.02,1.042,6,12,1,0,60.0
2025-12-29,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,315,98,630,3.214,9,350,20,14.71,13.86,14.37,5.99,1.024,0,12,0,0,60.0
2025-12-30,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,303,98,630,3.092,10,350,12,14.29,13.79,14.47,5.38,0.987,1,12,0,0,60.0
2025-12-31,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,288,98,630,2.939,11,350,15,13.86,13.71,14.37,5.43,0.965,2,12,0,0,60.0
2026-01-01,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,274,98,630,2.796,12,350,14,13.71,13.93,14.37,5.38,0.955,3,1,0,0,60.0
2026-01-02,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,257,98,630,2.622,13,350,17,12.86,14,14.33,4.63,0.897,4,1,0,0,60.0
2026-01-03,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,243,98,630,2.48,14,350,14,13.86,14.36,14.47,4.67,0.958,5,1,1,0,60.0
2026-01-04,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,235,98,630,2.398,15,350,8,13.86,14.57,14.63,4.67,0.947,6,1,1,0,60.0
2026-01-05,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,221,98,630,2.255,16,350,14,14.29,14.5,14.4,3.77,0.992,0,1,0,0,60.0
2026-01-06,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,204,98,630,2.082,17,350,17,13.43,13.86,14.23,2.82,0.943,1,1,0,0,60.0
2026-01-07,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,188,98,630,1.918,18,350,16,14.14,14,14.6,3.02,0.969,2,1,0,0,60.0
2026-01-08,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,174,98,630,1.776,19,350,14,14.29,14,14.3,3.09,0.999,3,1,0,0,60.0
2026-01-09,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,162,98,630,1.653,20,350,12,14.29,13.57,14.33,3.09,0.997,4,1,0,0,60.0
2026-01-10,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,146,98,630,1.49,21,350,16,13.57,13.71,14.4,2.94,0.942,5,1,1,0,60.0
2026-01-11,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,139,98,630,1.418,22,350,7,13.86,13.86,14.47,3.08,0.958,6,1,1,0,60.0
2026-01-12,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,119,98,630,1.214,23,350,20,13.71,14,14.07,3.4,0.975,0,1,0,0,60.0
2026-01-13,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,98,98,630,1.0,24,350,21,14.57,14,14.13,4.16,1.031,1,1,0,0,60.0
2026-01-14,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,81,98,630,0.827,25,350,17,15.14,14.64,14.37,4.78,1.054,2,1,0,0,60.0
2026-01-15,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,63,98,630,0.643,26,350,18,15.29,14.79,14.23,4.82,1.074,3,1,0,0,60.0
2026-01-16,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,49,98,630,0.5,27,350,14,15.86,15.07,14.4,4.88,1.101,4,1,0,0,60.0
2026-01-17,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,28,98,630,0.286,28,350,21,16.14,14.86,14.47,4.67,1.116,5,1,1,0,60.0
2026-01-18,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,372,98,630,3.796,0,350,6,16.86,15.36,14.73,5.01,1.144,6,1,1,0,60.0
2026-01-19,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,353,98,630,3.602,1,350,19,16.71,15.21,14.53,5.35,1.15,0,1,0,0,60.0
2026-01-20,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,335,98,630,3.418,2,350,18,16.57,15.57,14.8,5.26,1.12,1,1,0,0,60.0
2026-01-21,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,323,98,630,3.296,3,350,12,16.14,15.64,15.1,4.95,1.069,2,1,0,0,60.0
2026-01-22,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,307,98,630,3.133,4,350,16,15.43,15.36,14.73,5.16,1.047,3,1,0,0,60.0
2026-01-23,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,299,98,630,3.051,5,350,8,15.14,15.5,14.77,5.05,1.025,4,1,0,0,60.0
2026-01-24,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,285,98,630,2.908,6,350,14,14.29,15.21,14.5,5.74,0.985,5,1,1,0,60.0
2026-01-25,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,270,98,630,2.755,7,350,15,13.29,15.07,14.3,4.92,0.929,6,1,1,0,60.0
2026-01-26,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,256,98,630,2.612,8,350,14,14.57,15.64,14.47,3.74,1.007,0,1,0,0,60.0
2026-01-27,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,239,98,630,2.439,9,350,17,13.86,15.21,14.47,3.18,0.958,1,1,0,0,60.0
2026-01-28,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,227,98,630,2.316,10,350,12,13.71,14.93,14.87,2.98,0.922,2,1,0,0,60.0
2026-01-29,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,216,98,630,2.204,11,350,11,13.71,14.57,14.6,2.98,0.939,3,1,0,0,60.0
2026-01-30,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,204,98,630,2.082,12,350,12,13,14.07,14.57,2.94,0.892,4,1,0,0,60.0
2026-01-31,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,196,98,630,2.0,13,350,8,13.57,13.93,14.47,2.07,0.938,5,1,1,0,60.0
2026-02-01,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,188,98,630,1.918,14,350,8,12.71,13,14.27,2.93,0.891,6,2,1,0,60.0
2026-02-02,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,172,98,630,1.755,15,350,16,11.71,13.14,13.97,3.2,0.839,0,2,0,0,60.0
2026-02-03,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,159,98,630,1.622,16,350,13,12,12.93,14.03,3.51,0.855,1,2,0,0,60.0
2026-02-04,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,148,98,630,1.51,17,350,11,11.43,12.57,14.2,2.82,0.805,2,2,0,0,60.0
2026-02-05,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,137,98,630,1.398,18,350,11,11.29,12.5,14.1,2.81,0.8,3,2,0,0,60.0
2026-02-06,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,124,98,630,1.265,19,350,13,11.29,12.14,13.9,2.81,0.812,4,2,0,0,60.0
2026-02-07,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,110,98,630,1.122,20,350,14,11.43,12.5,13.8,2.88,0.828,5,2,1,0,60.0
2026-02-08,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,103,98,630,1.051,21,350,7,12.29,12.5,13.8,2.56,0.89,6,2,1,0,60.0
2026-02-09,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,430,98,630,4.388,0,350,23,12.14,11.93,13.63,2.85,0.891,0,2,0,0,60.0
2026-02-10,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,415,98,630,4.235,1,350,15,13.14,12.57,13.87,4.91,0.948,1,2,0,0,60.0
2026-02-11,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,399,98,630,4.071,2,350,16,13.43,12.43,14.13,4.96,0.95,2,2,0,0,60.0
2026-02-12,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,379,98,630,3.867,3,350,20,14.14,12.71,14,4.91,1.01,3,2,0,0,60.0
2026-02-13,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,363,98,630,3.704,4,350,16,15.43,13.36,13.97,5.13,1.105,4,2,0,0,60.0
2026-02-14,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,346,98,630,3.531,5,350,17,15.86,13.64,13.93,5.01,1.138,5,2,1,0,60.0
2026-02-15,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,339,98,630,3.459,6,350,7,16.29,14.29,13.9,4.96,1.172,6,2,1,0,60.0
2026-02-16,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,318,98,630,3.245,7,350,21,16.29,14.21,13.67,4.96,1.192,0,2,0,0,60.0
2026-02-17,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,299,98,630,3.051,8,350,19,16,14.57,13.67,4.55,1.171,1,2,0,0,60.0
2026-02-18,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,288,98,630,2.939,9,350,11,16.57,15,14.1,4.65,1.175,2,2,0,0,60.0
2026-02-19,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,272,98,630,2.776,10,350,16,15.86,15,13.83,5.11,1.146,3,2,0,0,60.0
2026-02-20,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,260,98,630,2.653,11,350,12,15.29,15.36,13.77,4.79,1.11,4,2,0,0,60.0
2026-02-21,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,239,98,630,2.439,12,350,21,14.71,15.29,13.77,4.92,1.069,5,2,1,0,60.0
2026-02-22,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,230,98,630,2.347,13,350,9,15.29,15.79,13.93,5.44,1.097,6,2,1,0,60.0
2026-02-23,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,210,98,630,2.143,14,350,20,15.57,15.93,13.97,4.96,1.115,0,2,0,0,60.0
2026-02-24,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,195,98,630,1.99,15,350,15,15.43,15.71,14.17,4.79,1.089,1,2,0,0,60.0
2026-02-25,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,182,98,630,1.857,16,350,13,14.86,15.71,14.17,4.53,1.049,2,2,0,0,60.0
2026-02-26,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,165,98,630,1.684,17,350,17,15.14,15.5,14.13,4.3,1.071,3,2,0,0,60.0
2026-02-27,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,153,98,630,1.561,18,350,12,15.29,15.29,14.13,4.35,1.082,4,2,0,0,60.0
2026-02-28,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,137,98,630,1.398,19,350,16,15.29,15,14.13,4.35,1.082,5,2,1,0,60.0
2026-03-01,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,127,98,630,1.296,20,350,10,14.57,14.93,14.3,3.6,1.019,6,3,1,0,60.0
2026-03-02,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,462,98,630,4.714,0,350,15,14.71,15.14,14.23,3.35,1.034,0,3,0,0,60.0
2026-03-03,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,446,98,630,4.551,1,350,16,14,14.71,14.47,2.45,0.968,1,3,0,0,60.0
2026-03-04,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,433,98,630,4.418,2,350,13,14.14,14.5,14.73,2.54,0.96,2,3,0,0,60.0
2026-03-05,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,416,98,630,4.245,3,350,17,14.14,14.64,14.63,2.54,0.966,3,3,0,0,60.0
2026-03-06,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,409,98,630,4.173,4,350,7,14.14,14.71,14.77,2.54,0.958,4,3,0,0,60.0
2026-03-07,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,397,98,630,4.051,5,350,12,13.43,14.36,14.63,3.69,0.918,5,3,1,0,60.0
2026-03-08,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,389,98,630,3.969,6,350,8,12.86,13.71,14.67,3.53,0.877,6,3,1,0,60.0
2026-03-09,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,376,98,630,3.837,7,350,13,12.57,13.64,14.5,3.87,0.867,0,3,0,0,60.0
2026-03-10,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,359,98,630,3.663,8,350,17,12.29,13.14,14.47,3.73,0.849,1,3,0,0,60.0
2026-03-11,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,344,98,630,3.51,9,350,15,12.43,13.29,14.8,3.91,0.84,2,3,0,0,60.0
2026-03-12,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,327,98,630,3.337,10,350,17,12.71,13.43,14.53,4.03,0.875,3,3,0,0,60.0
2026-03-13,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,314,98,630,3.204,11,350,13,12.71,13.43,14.6,4.03,0.871,4,3,0,0,60.0
2026-03-14,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,301,98,630,3.071,12,350,13,13.57,13.5,14.5,3.15,0.936,5,3,1,0,60.0
2026-03-15,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,295,98,630,3.01,13,350,6,13.71,13.29,14.27,3.09,0.961,6,3,1,0,60.0
2026-03-16,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,274,98,630,2.796,14,350,21,13.43,13,13.93,3.74,0.964,0,3,0,0,60.0
2026-03-17,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,256,98,630,2.612,15,350,18,14.57,13.43,14.07,4.69,1.036,1,3,0,0,60.0
2026-03-18,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,245,98,630,2.5,16,350,11,14.71,13.57,14.43,4.79,1.019,2,3,0,0,60.0
2026-03-19,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,232,98,630,2.367,17,350,13,14.14,13.43,14.1,4.98,1.003,3,3,0,0,60.0
2026-03-20,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,217,98,630,2.214,18,350,15,13.57,13.14,13.9,4.83,0.976,4,3,0,0,60.0
2026-03-21,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,205,98,630,2.092,19,350,12,13.86,13.71,14.03,4.85,0.987,5,3,1,0,60.0
2026-03-22,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,195,98,630,1.99,20,350,10,13.71,13.71,13.9,4.89,0.987,6,3,1,0,60.0
2026-03-23,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,177,98,630,1.806,21,350,18,14.29,13.86,13.83,3.99,1.033,0,3,0,0,60.0
2026-03-24,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,160,98,630,1.633,22,350,17,13.86,14.21,13.73,3.24,1.009,1,3,0,0,60.0
2026-03-25,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,141,98,630,1.439,23,350,19,13.71,14.21,14,3.04,0.98,2,3,0,0,60.0
2026-03-26,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,127,98,630,1.296,24,350,14,14.86,14.5,13.97,3.34,1.064,3,3,0,0,60.0
2026-03-27,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,114,98,630,1.163,25,350,13,15,14.29,13.93,3.27,1.077,4,3,0,0,60.0
2026-03-28,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,100,98,630,1.02,26,350,14,14.71,14.29,13.93,3.35,1.056,5,3,1,0,60.0
2026-03-29,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,437,98,630,4.459,0,350,13,15,14.36,13.83,3.16,1.084,6,3,1,0,60.0
2026-03-30,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,414,98,630,4.224,1,350,23,15.43,14.86,13.87,2.51,1.113,0,3,0,0,60.0
2026-03-31,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,399,98,630,4.071,2,350,15,16.14,15,14.1,3.76,1.145,1,3,0,0,60.0
2026-04-01,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,382,98,630,3.898,3,350,17,15.86,14.79,14.27,3.76,1.111,2,4,0,0,60.0
2026-04-02,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,369,98,630,3.765,4,350,13,15.57,15.21,14.33,3.55,1.086,3,4,0,0,60.0
2026-04-03,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,354,98,630,3.612,5,350,15,15.43,15.21,14.23,3.64,1.084,4,4,0,0,60.0
2026-04-04,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,346,98,630,3.531,6,350,8,15.71,15.21,14.3,3.5,1.099,5,4,1,0,60.0
2026-04-05,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,342,98,630,3.49,7,350,4,14.86,14.93,14,4.56,1.061,6,4,1,0,60.0
2026-04-06,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,326,98,630,3.327,8,350,16,13.57,14.5,13.9,6.16,0.976,0,4,0,0,60.0
2026-04-07,8,Trichy Central CHC,CHC,3,18,Hydrocortisone,Corticosteroid,317,98,630,3.235,9,350,9,12.57,14.36,14.03,4.79,0.896,1,4,0,0,60.0
