date,ward_id,ward_name,centre_id,centre_name,centre_type,district_id,total_beds,current_occupied_beds,current_available_beds,current_occupancy_rate,occupied_lag_1d,occupied_lag_2d,occupied_lag_7d,occupied_lag_14d,occupied_7d_mean,occupied_14d_mean,occupied_7d_std,day_of_week,day_of_month,month,is_weekend,is_monsoon,target_occ_t1,target_rate_t1,target_occ_t2,target_rate_t2,target_occ_t3,target_rate_t3,target_occ_t4,target_rate_t4,target_occ_t5,target_rate_t5,target_occ_t6,target_rate_t6,target_occ_t7,target_rate_t7,target_occ_t8,target_rate_t8,target_occ_t9,target_rate_t9,target_occ_t10,target_rate_t10,target_occ_t11,target_rate_t11,target_occ_t12,target_rate_t12,target_occ_t13,target_rate_t13,target_occ_t14,target_rate_t14
2025-11-30,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,6,5,3,1,4.29,3.29,1.11,6,30,11,1,1,2,0.25,2,0.25,2,0.25,2,0.25,1,0.125,2,0.25,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375,3,0.375,3,0.375,4,0.5
2025-12-01,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,4,6,4,2,4.43,3.5,0.98,0,1,12,0,0,2,0.25,2,0.25,2,0.25,1,0.125,2,0.25,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375,3,0.375,3,0.375,4,0.5,3,0.375
2025-12-02,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,2,4,4,2,4.14,3.5,1.35,1,2,12,0,0,2,0.25,2,0.25,1,0.125,2,0.25,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375,3,0.375,3,0.375,4,0.5,3,0.375,3,0.375
2025-12-03,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,2,2,3,2,3.86,3.5,1.57,2,3,12,0,0,2,0.25,1,0.125,2,0.25,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375,3,0.375,3,0.375,4,0.5,3,0.375,3,0.375,4,0.5
2025-12-04,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,2,2,5,3,3.71,3.5,1.7,3,4,12,0,0,1,0.125,2,0.25,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375,3,0.375,3,0.375,4,0.5,3,0.375,3,0.375,4,0.5,3,0.375
2025-12-05,29,Maternity,10,Madurai South PHC,PHC,4,8,1,7,0.125,2,2,5,3,3.29,3.43,1.7,4,5,12,0,0,2,0.25,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375,3,0.375,3,0.375,4,0.5,3,0.375,3,0.375,4,0.5,3,0.375,2,0.25
2025-12-06,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,1,2,6,3,2.71,3.29,1.7,5,6,12,1,0,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375,3,0.375,3,0.375,4,0.5,3,0.375,3,0.375,4,0.5,3,0.375,2,0.25,2,0.25
2025-12-07,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,2,1,4,3,2.14,3.21,0.9,6,7,12,1,0,3,0.375,2,0.25,3,0.375,3,0.375,3,0.375,3,0.375,4,0.5,3,0.375,3,0.375,4,0.5,3,0.375,2,0.25,2,0.25,1,0.125
2025-12-08,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,4,2,2,4,2.14,3.29,0.9,0,8,12,0,0,2,0.25,3,0.375,3,0.375,3,0.375,3,0.375,4,0.5,3,0.375,3,0.375,4,0.5,3,0.375,2,0.25,2,0.25,1,0.125,1,0.125
2025-12-09,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,3,4,2,4,2.29,3.21,0.95,1,9,12,0,0,3,0.375,3,0.375,3,0.375,3,0.375,4,0.5,3,0.375,3,0.375,4,0.5,3,0.375,2,0.25,2,0.25,1,0.125,1,0.125,3,0.375
2025-12-10,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,2,3,2,3,2.29,3.07,0.95,2,10,12,0,0,3,0.375,3,0.375,3,0.375,4,0.5,3,0.375,3,0.375,4,0.5,3,0.375,2,0.25,2,0.25,1,0.125,1,0.125,3,0.375,4,0.5
2025-12-11,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,3,2,2,5,2.43,3.07,0.98,3,11,12,0,0,3,0.375,3,0.375,4,0.5,3,0.375,3,0.375,4,0.5,3,0.375,2,0.25,2,0.25,1,0.125,1,0.125,3,0.375,4,0.5,3,0.375
2025-12-12,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,3,3,1,5,2.57,2.93,0.98,4,12,12,0,0,3,0.375,4,0.5,3,0.375,3,0.375,4,0.5,3,0.375,2,0.25,2,0.25,1,0.125,1,0.125,3,0.375,4,0.5,3,0.375,4,0.5
2025-12-13,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,3,3,2,6,2.86,2.79,0.69,5,13,12,1,0,4,0.5,3,0.375,3,0.375,4,0.5,3,0.375,2,0.25,2,0.25,1,0.125,1,0.125,3,0.375,4,0.5,3,0.375,4,0.5,3,0.375
2025-12-14,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,3,3,4,4,3,2.57,0.58,6,14,12,1,0,3,0.375,3,0.375,4,0.5,3,0.375,2,0.25,2,0.25,1,0.125,1,0.125,3,0.375,4,0.5,3,0.375,4,0.5,3,0.375,2,0.25
2025-12-15,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,4,3,3,2,3,2.57,0.58,0,15,12,0,0,3,0.375,4,0.5,3,0.375,2,0.25,2,0.25,1,0.125,1,0.125,3,0.375,4,0.5,3,0.375,4,0.5,3,0.375,2,0.25,3,0.375
2025-12-16,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,3,4,2,2,3,2.64,0.58,1,16,12,0,0,4,0.5,3,0.375,2,0.25,2,0.25,1,0.125,1,0.125,3,0.375,4,0.5,3,0.375,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375
2025-12-17,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,3,3,3,2,3.14,2.71,0.38,2,17,12,0,0,3,0.375,2,0.25,2,0.25,1,0.125,1,0.125,3,0.375,4,0.5,3,0.375,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375,2,0.25
2025-12-18,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,4,3,3,2,3.29,2.86,0.49,3,18,12,0,0,2,0.25,2,0.25,1,0.125,1,0.125,3,0.375,4,0.5,3,0.375,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5
2025-12-19,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,3,4,3,1,3.29,2.93,0.49,4,19,12,0,0,2,0.25,1,0.125,1,0.125,3,0.375,4,0.5,3,0.375,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5
2025-12-20,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,2,3,3,2,3.14,3,0.69,5,20,12,1,0,1,0.125,1,0.125,3,0.375,4,0.5,3,0.375,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5
2025-12-21,29,Maternity,10,Madurai South PHC,PHC,4,8,1,7,0.125,2,2,4,4,3,3,0.82,6,21,12,1,0,1,0.125,3,0.375,4,0.5,3,0.375,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25
2025-12-22,29,Maternity,10,Madurai South PHC,PHC,4,8,1,7,0.125,1,2,3,3,2.57,2.79,0.98,0,22,12,0,0,3,0.375,4,0.5,3,0.375,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,3,0.375
2025-12-23,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,1,1,3,2,2.29,2.64,1.11,1,23,12,0,0,4,0.5,3,0.375,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,3,0.375,4,0.5
2025-12-24,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,3,1,4,3,2.29,2.71,1.11,2,24,12,0,0,3,0.375,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,3,0.375,4,0.5,2,0.25
2025-12-25,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,4,3,3,3,2.29,2.79,1.11,3,25,12,0,0,4,0.5,3,0.375,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,3,0.375,4,0.5,2,0.25,2,0.25
2025-12-26,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,3,4,2,3,2.29,2.79,1.11,4,26,12,0,0,3,0.375,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,3,0.375,4,0.5,2,0.25,2,0.25,3,0.375
2025-12-27,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,4,3,2,3,2.57,2.86,1.27,5,27,12,1,0,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,3,0.375,4,0.5,2,0.25,2,0.25,3,0.375,3,0.375
2025-12-28,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,3,4,1,4,2.71,2.86,1.25,6,28,12,1,0,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,3,0.375,4,0.5,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5
2025-12-29,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,2,3,1,3,2.86,2.71,1.07,0,29,12,0,0,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,3,0.375,4,0.5,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,5,0.625
2025-12-30,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,3,2,3,3,3.14,2.71,0.69,1,30,12,0,0,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,3,0.375,4,0.5,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,5,0.625,5,0.625
2025-12-31,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,3,3,4,4,3.14,2.71,0.69,2,31,12,0,0,4,0.5,4,0.5,4,0.5,2,0.25,3,0.375,4,0.5,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,5,0.625,5,0.625,7,0.875
2026-01-01,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,2,3,3,3,2.86,2.57,0.69,3,1,1,0,0,4,0.5,4,0.5,2,0.25,3,0.375,4,0.5,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,5,0.625,5,0.625,7,0.875,3,0.375
2026-01-02,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,4,2,4,2,3,2.64,0.82,4,2,1,0,0,4,0.5,2,0.25,3,0.375,4,0.5,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,5,0.625,5,0.625,7,0.875,3,0.375,2,0.25
2026-01-03,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,4,4,3,2,3,2.79,0.82,5,3,1,1,0,2,0.25,3,0.375,4,0.5,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,5,0.625,5,0.625,7,0.875,3,0.375,2,0.25,1,0.125
2026-01-04,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,4,4,2,1,3.14,2.93,0.9,6,4,1,1,0,3,0.375,4,0.5,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,5,0.625,5,0.625,7,0.875,3,0.375,2,0.25,1,0.125,1,0.125
2026-01-05,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,2,4,3,1,3.14,3,0.9,0,5,1,0,0,4,0.5,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,5,0.625,5,0.625,7,0.875,3,0.375,2,0.25,1,0.125,1,0.125,1,0.125
2026-01-06,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,3,2,3,3,3.14,3.14,0.9,1,6,1,0,0,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,5,0.625,5,0.625,7,0.875,3,0.375,2,0.25,1,0.125,1,0.125,1,0.125,2,0.25
2026-01-07,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,4,3,2,4,3.29,3.21,0.95,2,7,1,0,0,2,0.25,3,0.375,3,0.375,4,0.5,5,0.625,5,0.625,7,0.875,3,0.375,2,0.25,1,0.125,1,0.125,1,0.125,2,0.25,0,0.0
2026-01-08,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,2,4,4,3,3.29,3.07,0.95,3,8,1,0,0,3,0.375,3,0.375,4,0.5,5,0.625,5,0.625,7,0.875,3,0.375,2,0.25,1,0.125,1,0.125,1,0.125,2,0.25,0,0.0,1,0.125
2026-01-09,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,2,2,4,4,3,3,1.0,4,9,1,0,0,3,0.375,4,0.5,5,0.625,5,0.625,7,0.875,3,0.375,2,0.25,1,0.125,1,0.125,1,0.125,2,0.25,0,0.0,1,0.125,2,0.25
2026-01-10,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,3,2,4,3,2.86,2.93,0.9,5,10,1,1,0,4,0.5,5,0.625,5,0.625,7,0.875,3,0.375,2,0.25,1,0.125,1,0.125,1,0.125,2,0.25,0,0.0,1,0.125,2,0.25,2,0.25
2026-01-11,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,3,3,2,2,2.71,2.93,0.76,6,11,1,1,0,5,0.625,5,0.625,7,0.875,3,0.375,2,0.25,1,0.125,1,0.125,1,0.125,2,0.25,0,0.0,1,0.125,2,0.25,2,0.25,1,0.125
2026-01-12,29,Maternity,10,Madurai South PHC,PHC,4,8,5,3,0.625,4,3,3,3,3,3.07,0.82,0,12,1,0,0,5,0.625,7,0.875,3,0.375,2,0.25,1,0.125,1,0.125,1,0.125,2,0.25,0,0.0,1,0.125,2,0.25,2,0.25,1,0.125,0,0.0
2026-01-13,29,Maternity,10,Madurai South PHC,PHC,4,8,5,3,0.625,5,4,4,3,3.29,3.21,1.11,1,13,1,0,0,7,0.875,3,0.375,2,0.25,1,0.125,1,0.125,1,0.125,2,0.25,0,0.0,1,0.125,2,0.25,2,0.25,1,0.125,0,0.0,1,0.125
2026-01-14,29,Maternity,10,Madurai South PHC,PHC,4,8,7,1,0.875,5,5,2,2,3.43,3.36,1.27,2,14,1,0,0,3,0.375,2,0.25,1,0.125,1,0.125,1,0.125,2,0.25,0,0.0,1,0.125,2,0.25,2,0.25,1,0.125,0,0.0,1,0.125,1,0.125
2026-01-15,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,7,5,2,4,4.14,3.71,1.68,3,15,1,0,0,2,0.25,1,0.125,1,0.125,1,0.125,2,0.25,0,0.0,1,0.125,2,0.25,2,0.25,1,0.125,0,0.0,1,0.125,1,0.125,2,0.25
2026-01-16,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,3,7,3,4,4.29,3.64,1.5,4,16,1,0,0,1,0.125,1,0.125,1,0.125,2,0.25,0,0.0,1,0.125,2,0.25,2,0.25,1,0.125,0,0.0,1,0.125,1,0.125,2,0.25,2,0.25
2026-01-17,29,Maternity,10,Madurai South PHC,PHC,4,8,1,7,0.125,2,3,3,4,4.14,3.5,1.68,5,17,1,1,0,1,0.125,1,0.125,2,0.25,0,0.0,1,0.125,2,0.25,2,0.25,1,0.125,0,0.0,1,0.125,1,0.125,2,0.25,2,0.25,3,0.375
2026-01-18,29,Maternity,10,Madurai South PHC,PHC,4,8,1,7,0.125,1,2,4,2,3.86,3.29,2.04,6,18,1,1,0,1,0.125,2,0.25,0,0.0,1,0.125,2,0.25,2,0.25,1,0.125,0,0.0,1,0.125,1,0.125,2,0.25,2,0.25,3,0.375,3,0.375
2026-01-19,29,Maternity,10,Madurai South PHC,PHC,4,8,1,7,0.125,1,1,5,3,3.43,3.21,2.3,0,19,1,0,0,2,0.25,0,0.0,1,0.125,2,0.25,2,0.25,1,0.125,0,0.0,1,0.125,1,0.125,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5
2026-01-20,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,1,1,5,4,2.86,3.07,2.34,1,20,1,0,0,0,0.0,1,0.125,2,0.25,2,0.25,1,0.125,0,0.0,1,0.125,1,0.125,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,2,0.25
2026-01-21,29,Maternity,10,Madurai South PHC,PHC,4,8,0,8,0.0,2,1,7,2,2.43,2.93,2.15,2,21,1,0,0,1,0.125,2,0.25,2,0.25,1,0.125,0,0.0,1,0.125,1,0.125,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,2,0.25,3,0.375
2026-01-22,29,Maternity,10,Madurai South PHC,PHC,4,8,1,7,0.125,0,2,3,2,1.43,2.79,0.98,3,22,1,0,0,2,0.25,2,0.25,1,0.125,0,0.0,1,0.125,1,0.125,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,2,0.25,3,0.375,3,0.375
2026-01-23,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,1,0,2,3,1.14,2.71,0.69,4,23,1,0,0,2,0.25,1,0.125,0,0.0,1,0.125,1,0.125,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,2,0.25,3,0.375,3,0.375,2,0.25
2026-01-24,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,2,1,1,3,1.14,2.64,0.69,5,24,1,1,0,1,0.125,0,0.0,1,0.125,1,0.125,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5
2026-01-25,29,Maternity,10,Madurai South PHC,PHC,4,8,1,7,0.125,2,2,1,4,1.29,2.57,0.76,6,25,1,1,0,0,0.0,1,0.125,1,0.125,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5
2026-01-26,29,Maternity,10,Madurai South PHC,PHC,4,8,0,8,0.0,1,2,1,5,1.29,2.36,0.76,0,26,1,0,0,1,0.125,1,0.125,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5
2026-01-27,29,Maternity,10,Madurai South PHC,PHC,4,8,1,7,0.125,0,1,2,5,1.14,2,0.9,1,27,1,0,0,1,0.125,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25
2026-01-28,29,Maternity,10,Madurai South PHC,PHC,4,8,1,7,0.125,1,0,0,7,1,1.71,0.82,2,28,1,0,0,2,0.25,2,0.25,3,0.375,3,0.375,4,0.5,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,4,0.5
2026-01-29,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,1,1,1,3,1.14,1.29,0.69,3,29,1,0,0,2,0.25,3,0.375,3,0.375,4,0.5,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,4,0.5,4,0.5
2026-01-30,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,2,1,2,2,1.29,1.21,0.76,4,30,1,0,0,3,0.375,3,0.375,4,0.5,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,4,0.5,4,0.5,4,0.5
2026-01-31,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,2,2,2,1,1.29,1.21,0.76,5,31,1,1,0,3,0.375,4,0.5,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,4,0.5,4,0.5,4,0.5,4,0.5
2026-02-01,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,3,2,1,1,1.43,1.36,0.98,6,1,2,1,0,4,0.5,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,4,0.5,4,0.5,4,0.5,4,0.5,5,0.625
2026-02-02,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,3,3,0,1,1.71,1.5,1.11,0,2,2,0,0,2,0.25,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,4,0.5,4,0.5,4,0.5,4,0.5,5,0.625,3,0.375
2026-02-03,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,4,3,1,2,2.29,1.71,1.11,1,3,2,0,0,3,0.375,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,4,0.5,4,0.5,4,0.5,4,0.5,5,0.625,3,0.375,4,0.5
2026-02-04,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,2,4,1,0,2.43,1.71,0.98,2,4,2,0,0,3,0.375,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,4,0.5,4,0.5,4,0.5,4,0.5,5,0.625,3,0.375,4,0.5,4,0.5
2026-02-05,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,3,2,2,1,2.71,1.93,0.76,3,5,2,0,0,2,0.25,4,0.5,4,0.5,4,0.5,2,0.25,4,0.5,4,0.5,4,0.5,4,0.5,5,0.625,3,0.375,4,0.5,4,0.5,5,0.625
2026-02-06,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,3,3,2,2,2.86,2.07,0.69,4,6,2,0,0,4,0.5,4,0.5,4,0.5,2,0.25,4,0.5,4,0.5,4,0.5,4,0.5,5,0.625,3,0.375,4,0.5,4,0.5,5,0.625,5,0.625
2026-02-07,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,2,3,3,2,2.86,2.07,0.69,5,7,2,1,0,4,0.5,4,0.5,2,0.25,4,0.5,4,0.5,4,0.5,4,0.5,5,0.625,3,0.375,4,0.5,4,0.5,5,0.625,5,0.625,4,0.5
2026-02-08,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,4,2,3,1,3,2.21,0.82,6,8,2,1,0,4,0.5,2,0.25,4,0.5,4,0.5,4,0.5,4,0.5,5,0.625,3,0.375,4,0.5,4,0.5,5,0.625,5,0.625,4,0.5,7,0.875
2026-02-09,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,4,4,4,0,3.14,2.43,0.9,0,9,2,0,0,2,0.25,4,0.5,4,0.5,4,0.5,4,0.5,5,0.625,3,0.375,4,0.5,4,0.5,5,0.625,5,0.625,4,0.5,7,0.875,7,0.875
2026-02-10,29,Maternity,10,Madurai South PHC,PHC,4,8,2,6,0.25,4,4,2,1,3.14,2.71,0.9,1,10,2,0,0,4,0.5,4,0.5,4,0.5,4,0.5,5,0.625,3,0.375,4,0.5,4,0.5,5,0.625,5,0.625,4,0.5,7,0.875,7,0.875,6,0.75
2026-02-11,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,2,4,3,1,3.14,2.79,0.9,2,11,2,0,0,4,0.5,4,0.5,4,0.5,5,0.625,3,0.375,4,0.5,4,0.5,5,0.625,5,0.625,4,0.5,7,0.875,7,0.875,6,0.75,6,0.75
2026-02-12,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,4,2,3,2,3.29,3,0.95,3,12,2,0,0,4,0.5,4,0.5,5,0.625,3,0.375,4,0.5,4,0.5,5,0.625,5,0.625,4,0.5,7,0.875,7,0.875,6,0.75,6,0.75,5,0.625
2026-02-13,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,4,4,2,2,3.43,3.14,0.98,4,13,2,0,0,4,0.5,5,0.625,3,0.375,4,0.5,4,0.5,5,0.625,5,0.625,4,0.5,7,0.875,7,0.875,6,0.75,6,0.75,5,0.625,5,0.625
2026-02-14,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,4,4,4,3,3.71,3.29,0.76,5,14,2,1,0,5,0.625,3,0.375,4,0.5,4,0.5,5,0.625,5,0.625,4,0.5,7,0.875,7,0.875,6,0.75,6,0.75,5,0.625,5,0.625,5,0.625
2026-02-15,29,Maternity,10,Madurai South PHC,PHC,4,8,5,3,0.625,4,4,4,3,3.71,3.36,0.76,6,15,2,1,0,3,0.375,4,0.5,4,0.5,5,0.625,5,0.625,4,0.5,7,0.875,7,0.875,6,0.75,6,0.75,5,0.625,5,0.625,5,0.625,4,0.5
2026-02-16,29,Maternity,10,Madurai South PHC,PHC,4,8,3,5,0.375,5,4,4,4,3.86,3.5,0.9,0,16,2,0,0,4,0.5,4,0.5,5,0.625,5,0.625,4,0.5,7,0.875,7,0.875,6,0.75,6,0.75,5,0.625,5,0.625,5,0.625,4,0.5,5,0.625
2026-02-17,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,3,5,2,2,3.71,3.43,0.95,1,17,2,0,0,4,0.5,5,0.625,5,0.625,4,0.5,7,0.875,7,0.875,6,0.75,6,0.75,5,0.625,5,0.625,5,0.625,4,0.5,5,0.625,5,0.625
2026-02-18,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,4,3,4,3,4,3.57,0.58,2,18,2,0,0,5,0.625,5,0.625,4,0.5,7,0.875,7,0.875,6,0.75,6,0.75,5,0.625,5,0.625,5,0.625,4,0.5,5,0.625,5,0.625,7,0.875
2026-02-19,29,Maternity,10,Madurai South PHC,PHC,4,8,5,3,0.625,4,4,4,3,4,3.64,0.58,3,19,2,0,0,5,0.625,4,0.5,7,0.875,7,0.875,6,0.75,6,0.75,5,0.625,5,0.625,5,0.625,4,0.5,5,0.625,5,0.625,7,0.875,7,0.875
2026-02-20,29,Maternity,10,Madurai South PHC,PHC,4,8,5,3,0.625,5,4,4,2,4.14,3.79,0.69,4,20,2,0,0,4,0.5,7,0.875,7,0.875,6,0.75,6,0.75,5,0.625,5,0.625,5,0.625,4,0.5,5,0.625,5,0.625,7,0.875,7,0.875,8,1.0
2026-02-21,29,Maternity,10,Madurai South PHC,PHC,4,8,4,4,0.5,5,5,4,4,4.29,4,0.76,5,21,2,1,0,7,0.875,7,0.875,6,0.75,6,0.75,5,0.625,5,0.625,5,0.625,4,0.5,5,0.625,5,0.625,7,0.875,7,0.875,8,1.0,7,0.875
2026-02-22,29,Maternity,10,Madurai South PHC,PHC,4,8,7,1,0.875,4,5,5,4,4.29,4,0.76,6,22,2,1,0,7,0.875,6,0.75,6,0.75,5,0.625,5,0.625,5,0.625,4,0.5,5,0.625,5,0.625,7,0.875,7,0.875,8,1.0,7,0.875,6,0.75
2026-02-23,29,Maternity,10,Madurai South PHC,PHC,4,8,7,1,0.875,7,4,3,4,4.57,4.21,1.27,0,23,2,0,0,6,0.75,6,0.75,5,0.625,5,0.625,5,0.625,4,0.5,5,0.625,5,0.625,7,0.875,7,0.875,8,1.0,7,0.875,6,0.75,6,0.75
2026-02-24,29,Maternity,10,Madurai South PHC,PHC,4,8,6,2,0.75,7,7,4,2,5.14,4.43,1.35,1,24,2,0,0,6,0.75,5,0.625,5,0.625,5,0.625,4,0.5,5,0.625,5,0.625,7,0.875,7,0.875,8,1.0,7,0.875,6,0.75,6,0.75,5,0.625
2026-02-25,29,Maternity,10,Madurai South PHC,PHC,4,8,6,2,0.75,6,7,4,4,5.43,4.71,1.27,2,25,2,0,0,5,0.625,5,0.625,5,0.625,4,0.5,5,0.625,5,0.625,7,0.875,7,0.875,8,1.0,7,0.875,6,0.75,6,0.75,5,0.625,5,0.625
